Id,dept_Id,SubDept_Id,Vehicle_Id,Vehicle_Profile_Id,Description,Vehicle_Price_Id,Vehicle_Showroom_Price,Vehicle_Showroom_Delta,Vehicle_Showroom_Payment_Date,Average,Increment,Target_Simulation_Id
372,372,1,2,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,4950285.601,-4474636.726,1071
372,372,1,2,6,Wagon R,79,809876.456,1450.01,8/20/2024,-74021.08867,0,1071
372,372,1,1,8,Wagon R,81,82123,1450.01,10/18/2024,71637.82714,0,1071
372,372,1,1,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,-1823480.436,554558.6348,1071
372,372,1,1,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,-8586079.946,12295182.61,1071
372,372,1,1,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,-814291.5441,107770.5994,1071
372,372,1,1,7,Wagon R,80,815678.435,1450.01,9/20/2024,74023.54028,0,1071
372,372,1,1,8,Grand Vitara,9,789.6797,1289.0001,10/18/2024,-1323331.73,298113.3759,1071
372,372,1,1,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,-10909854.03,19345425.81,1071
372,372,1,1,11,Wagon R,84,853456.765,12678.01,1/20/2025,74041.87837,0,1071
372,372,1,1,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,-12322876.11,24128360.11,1071
372,372,1,1,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,-736260.2673,86132.25073,1071
372,372,1,1,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,-288086.1141,13791.02468,1071
372,372,1,1,10,Wagon R,83,8400.123,1450.01,12/20/2024,71642.64913,0,1071
372,372,1,1,9,Wagon R,82,83345.1234,1450.01,11/20/2024,74127.86516,0,1071
372,372,1,1,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,-11681012.54,22673055.9,1071
372,372,1,2,5,Grand Vitara,9,789.6797,1289.0001,7/19/2024,2724870.486,-1312092.505,1071
372,372,1,2,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,11681012.54,-22673055.9,1071
372,372,1,2,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,2317836.178,-907235.4063,1071
372,372,1,2,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,7452947.546,-9380169.213,1071
372,372,1,1,3,Wagon R,76,77345.665,3456.01,5/20/2024,71626.27102,0,1071
372,372,1,1,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,-4103125.478,3052576.259,1071
372,372,1,1,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,-3251428.775,1831161.417,1071
372,372,1,1,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,-3587546.416,2333629.69,1071
372,372,1,1,2,Grand Vitara,9,789.6797,1289.0001,4/19/2024,-4144304.343,3057563.119,1071
372,372,1,1,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,-5296216.209,4858583.026,1071
372,372,1,1,2,Wagon R,75,764567.1234,3456.01,4/19/2024,73911.88445,0,1071
372,372,1,1,2,Grand Vitara,10,6789900.995,1289.0001,4/19/2024,-3205000.707,1828640.699,1071
372,372,1,1,5,Wagon R,78,79234.678,1450.01,7/19/2024,71630.86263,0,1071
372,372,1,1,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,-1317259.341,316839.8514,1071
372,372,1,1,0,Wagon R,73,74567.34567,3456.01,2/20/2024,74006.69695,0,1071
372,372,1,1,1,Grand Vitara,9,789.6797,1289.0001,3/20/2024,-4269601.853,3510691.784,1071
372,372,1,1,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,-4950285.601,4474636.726,1071
372,372,1,1,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,-2091291.784,842262.2457,1071
372,372,1,1,1,Wagon R,74,75456.6543,3456.01,3/20/2024,69234.2164,0,1071
372,372,1,1,4,Wagon R,77,78234.543,1450.01,6/20/2024,74016.26476,0,1071
372,372,1,1,5,Grand Vitara,10,6789900.995,1289.0001,7/19/2024,-6109204.636,6595414.318,1071
372,372,1,2,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,1823480.436,-554558.6348,1071
372,372,1,2,8,Wagon R,81,82123,1450.01,10/18/2024,-71637.82714,0,1071
372,372,1,2,8,Grand Vitara,10,6789900.995,1289.0001,10/18/2024,9331999.121,-14824946.04,1071
372,372,1,2,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,8586079.946,-12295182.61,1071
372,372,1,2,8,Grand Vitara,9,789.6797,1289.0001,10/18/2024,1323331.73,-298113.3759,1071
372,372,1,2,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,10909854.03,-19345425.81,1071
372,372,1,2,7,Wagon R,80,815678.435,1450.01,9/20/2024,-74023.54028,0,1071
372,372,1,2,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,814291.5441,-107770.5994,1071
372,372,1,2,9,Wagon R,82,83345.1234,1450.01,11/20/2024,-74127.86516,0,1071
372,372,1,1,5,Grand Vitara,9,789.6797,1289.0001,7/19/2024,-2724870.486,1312092.505,1071
372,372,1,2,11,Wagon R,84,853456.765,12678.01,1/20/2025,-74041.87837,0,1071
372,372,1,2,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,736260.2673,-86132.25073,1071
372,372,1,1,6,Wagon R,79,809876.456,1450.01,8/20/2024,74021.08867,0,1071
372,372,1,2,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,12322876.11,-24128360.11,1071
372,372,1,2,10,Wagon R,83,8400.123,1450.01,12/20/2024,-71642.64913,0,1071
372,372,1,2,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,288086.1141,-13791.02468,1071
372,372,1,1,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,-2317836.178,907235.4063,1071
394,394,8,1,0,Grand Vitara,4,14567.3,1234.156,2/7/2023,-2817.537849,249.0494808,1071
394,394,8,0,0,Seltos,56,57,134560.01,2/7/2023,-857.3204859,0,1071
394,394,8,0,0,Grand Vitara,4,14567.3,1234.156,2/7/2023,5001.546478,-442.1002814,1071
394,394,8,0,0,Grand Vitara,5,2953456.992,10.01,2/7/2023,342.4178845,-2.07219273,1071
398,398,1,1,1,Grand Vitara,7,56432.60486,1289.0001,5/8/2023,-8603.753304,1537.959906,1071
398,398,1,1,0,Grand Vitara,6,54670.9942,1289.0001,4/11/2023,-11618.15604,2805.94686,1071
398,398,1,1,2,Grand Vitara,6,54670.9942,1289.0001,6/7/2023,-3922.246448,319.4305464,1071
398,398,1,0,2,Brezza,66,67456.789,45678.01,6/7/2023,-995.4674918,0,1071
398,398,1,0,2,Grand Vitara,7,56432.60486,1289.0001,6/7/2023,23099.40382,-8000.177331,1071
398,398,1,0,2,Grand Vitara,6,54670.9942,1289.0001,6/7/2023,5431.800579,-442.3694918,1071
398,398,1,0,1,Grand Vitara,7,56432.60486,1289.0001,5/8/2023,11737.24097,-2098.083496,1071
398,398,1,0,1,Grand Vitara,6,54670.9942,1289.0001,5/8/2023,10879.39617,-1802.603947,1071
398,398,1,0,1,Brezza,65,66345.789,45678.01,5/8/2023,-994.8667363,0,1071
398,398,1,0,0,Brezza,64,65,0.01,4/11/2023,-994.3263663,0,1071
398,398,1,0,0,Grand Vitara,6,54670.9942,1289.0001,4/11/2023,15609.34566,-3769.875912,1071
398,398,1,0,0,Grand Vitara,7,56432.60486,1289.0001,4/11/2023,1805.175844,-50.4165655,1071
398,398,1,1,2,Grand Vitara,7,56432.60486,1289.0001,6/7/2023,-16679.83816,5776.84259,1071
398,398,1,1,1,Grand Vitara,6,54670.9942,1289.0001,5/8/2023,-7974.927072,1321.363379,1071
402,402,1,0,4,Grand Vitara,9,789.6797,1289.0001,5/8/2024,-53095.49031,36331.7522,1071
402,402,1,0,2,Grand Vitara,10,6789900.995,1289.0001,3/7/2024,-24950.03757,8234.230336,1071
402,402,1,0,3,Grand Vitara,9,789.6797,1289.0001,4/8/2024,-58883.85192,45266.95702,1071
402,402,1,0,3,Grand Vitara,10,6789900.995,1289.0001,4/8/2024,-38989.93987,19846.95846,1071
402,402,1,0,3,Wagon R,76,77345.665,3456.01,4/8/2024,994.7646814,0,1071
402,402,1,0,4,Grand Vitara,10,6789900.995,1289.0001,5/8/2024,-52518.74516,35546.7404,1071
402,402,1,0,2,Wagon R,75,764567.1234,3456.01,3/7/2024,994.7306726,0,1071
402,402,1,0,4,Wagon R,77,78234.543,1450.01,5/8/2024,994.7965657,0,1071
402,402,1,0,5,Grand Vitara,9,789.6797,1289.0001,6/7/2024,-47138.67531,28273.48944,1071
402,402,1,0,5,Grand Vitara,10,6789900.995,1289.0001,6/7/2024,-66382.3047,56069.84196,1071
402,402,1,0,5,Wagon R,78,79234.678,1450.01,6/7/2024,994.828451,0,1071
402,402,1,0,2,Grand Vitara,9,789.6797,1289.0001,3/7/2024,-64929.40507,55765.25582,1071
402,402,1,0,1,Grand Vitara,9,789.6797,1289.0001,2/7/2024,-70165.28061,65991.98969,1071
402,402,1,0,1,Wagon R,74,75456.6543,3456.01,2/7/2024,994.6998532,0,1071
402,402,1,0,6,Grand Vitara,9,789.6797,1289.0001,7/5/2024,-41461.53592,21599.29718,1071
402,402,1,1,9,Grand Vitara,9,789.6797,1289.0001,10/7/2024,12158.94799,-3115.729487,1071
402,402,1,1,11,Grand Vitara,10,6789900.995,1289.0001,12/6/2024,88390.23584,-164645.027,1071
402,402,1,1,10,Grand Vitara,9,789.6797,1289.0001,11/7/2024,8017.15431,-1354.544656,1071
402,402,1,1,10,Grand Vitara,10,6789900.995,1289.0001,11/7/2024,80690.08752,-137212.5567,1071
402,402,1,1,9,Grand Vitara,10,6789900.995,1289.0001,10/7/2024,72459.42206,-110651.5774,1071
402,402,1,1,8,Grand Vitara,9,789.6797,1289.0001,9/6/2024,16300.46732,-5599.927681,1071
402,402,1,0,1,Grand Vitara,10,6789900.995,1289.0001,2/7/2024,-12519.14479,2100.857091,1071
402,402,1,1,8,Grand Vitara,10,6789900.995,1289.0001,9/6/2024,64229.30172,-86945.80902,1071
402,402,1,1,7,Grand Vitara,9,789.6797,1289.0001,8/7/2024,20308.12804,-8692.326082,1071
402,402,1,0,0,Grand Vitara,9,789.6797,1289.0001,1/8/2024,-75445.56581,77331.70642,1071
402,402,1,0,0,Wagon R,73,74567.34567,3456.01,1/8/2024,994.667972,0,1071
402,402,1,0,6,Grand Vitara,10,6789900.995,1289.0001,7/5/2024,-79690.08643,79791.64366,1071
402,402,1,0,6,Wagon R,79,809876.456,1450.01,7/5/2024,994.8582115,0,1071
402,402,1,1,6,Grand Vitara,9,789.6797,1289.0001,7/5/2024,24716.2581,-12875.88093,1071
402,402,1,1,3,Grand Vitara,10,6789900.995,1289.0001,4/8/2024,24148.44457,-12292.22835,1071
402,402,1,1,1,Grand Vitara,10,6789900.995,1289.0001,2/7/2024,7960.506865,-1335.862908,1071
402,402,1,1,1,Grand Vitara,9,789.6797,1289.0001,2/7/2024,44615.7631,-41962.10502,1071
402,402,1,1,2,Grand Vitara,10,6789900.995,1289.0001,3/7/2024,15656.14857,-5166.980554,1071
402,402,1,1,2,Grand Vitara,9,789.6797,1289.0001,3/7/2024,40743.20168,-34992.69951,1071
402,402,1,1,3,Grand Vitara,9,789.6797,1289.0001,4/8/2024,36469.75192,-28036.12151,1071
402,402,1,0,11,Wagon R,84,853456.765,12678.01,12/6/2024,995.0219104,0,1071
402,402,1,1,4,Grand Vitara,9,789.6797,1289.0001,5/8/2024,32463.12735,-22213.60774,1071
402,402,1,1,4,Grand Vitara,10,6789900.995,1289.0001,5/8/2024,32110.49944,-21733.64192,1071
402,402,1,1,5,Grand Vitara,9,789.6797,1289.0001,6/7/2024,28456.24589,-17067.88171,1071
402,402,1,1,5,Grand Vitara,10,6789900.995,1289.0001,6/7/2024,40073.0647,-33847.73154,1071
402,402,1,1,0,Grand Vitara,9,789.6797,1289.0001,1/8/2024,48621.60856,-49837.14898,1071
402,402,1,0,11,Grand Vitara,9,789.6797,1289.0001,12/6/2024,-7383.048907,644.4955943,1071
402,402,1,0,11,Grand Vitara,10,6789900.995,1289.0001,12/6/2024,-157541.8336,293454.1291,1071
402,402,1,0,7,Grand Vitara,9,789.6797,1289.0001,8/7/2024,-34492.73163,14763.65142,1071
402,402,1,0,8,Wagon R,81,82123,1450.01,9/6/2024,994.925176,0,1071
402,402,1,0,7,Wagon R,80,815678.435,1450.01,8/7/2024,994.8932876,0,1071
402,402,1,0,7,Grand Vitara,10,6789900.995,1289.0001,8/7/2024,-95564.69362,113327.0096,1071
402,402,1,1,7,Grand Vitara,10,6789900.995,1289.0001,8/7/2024,56265.18813,-66723.02698,1071
402,402,1,0,8,Grand Vitara,9,789.6797,1289.0001,9/6/2024,-28027.64354,9628.72582,1071
402,402,1,0,9,Grand Vitara,9,789.6797,1289.0001,10/7/2024,-21161.5157,5422.637332,1071
402,402,1,0,10,Grand Vitara,10,6789900.995,1289.0001,11/7/2024,-142125.5473,241682.8414,1071
402,402,1,0,9,Grand Vitara,10,6789900.995,1289.0001,10/7/2024,-126108.8704,192578.7568,1071
402,402,1,0,9,Wagon R,82,83345.1234,1450.01,10/7/2024,994.9581284,0,1071
402,402,1,0,10,Wagon R,83,8400.123,1450.01,11/7/2024,994.9910819,0,1071
402,402,1,0,10,Grand Vitara,9,789.6797,1289.0001,11/7/2024,-14121.21959,2385.862172,1071
402,402,1,1,11,Grand Vitara,9,789.6797,1289.0001,12/6/2024,4142.324734,-361.5990863,1071
402,402,1,1,6,Grand Vitara,10,6789900.995,1289.0001,7/5/2024,47505.25277,-47565.79583,1071
414,414,1,0,0,Engine_Base,65,66345.789,45678.01,5/16/2023,186,0,1063
417,417,2,1,0,Grand Vitara,4,14567.3,1234.156,2/20/2023,19217.49734,-880.7983249,1068
417,417,2,0,0,Grand Vitara,5,2953456.992,10.01,2/20/2023,-1747.913525,148.0868377,1068
417,417,2,0,0,Grand Vitara,4,14567.3,1234.156,2/20/2023,-945.5925628,43.33924153,1068
419,419,2,1,0,Suzuki Swift,2,315678.9235,5678.01,2/20/2023,833.5802207,0,1068
419,419,2,0,0,Grand Vitara,5,2953456.992,10.01,2/20/2023,45523.252,-73457.035,1068
419,419,2,1,0,Grand Vitara,5,2953456.992,10.01,2/20/2023,-909.268147,72137.63,1068
419,419,2,1,0,Grand Vitara,4,14567.3,1234.156,2/20/2023,-491.8991615,22.54564606,1068
427,427,1,0,0,Engine_Base,45,46,0.01,3/20/2023,1291.223107,0,1068
427,427,1,0,0,Suzuki Swift,44,45,0.01,3/20/2023,-84.68001647,0,1068
427,427,1,0,0,Engine_Base,54,55,134560.01,3/20/2023,1554.220253,0,1068
427,427,1,0,0,Engine_Base,42,43,0.01,3/20/2023,1323.847041,0,1068
427,427,1,0,0,Suzuki Swift,36,37,0.01,3/20/2023,-86.64654819,0,1068
427,427,1,0,0,Engine_Base,28,29,12340.0123,3/20/2023,1172.187584,0,1068
427,427,1,0,0,Suzuki Swift,48,49,0.01,3/20/2023,-105.9910383,0,1068
427,427,1,0,0,Suzuki Swift,47,48,0.01,3/20/2023,-117.1445735,0,1068
427,427,1,0,0,Engine_Base,53,543456.1234,134560.01,3/20/2023,1348.67419,0,1068
427,427,1,0,0,Engine_Base,38,39,0.01,3/20/2023,1405.337905,0,1068
427,427,1,0,0,Engine_Base,30,31,12340.0123,3/20/2023,1057.086933,0,1068
427,427,1,0,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,-180634.1041,20847.37644,1068
427,427,1,0,0,Engine_Base,33,34,12340.0123,3/20/2023,1209.42542,0,1068
427,427,1,0,0,Engine_Base,35,36,0.01,3/20/2023,1408.802788,0,1068
427,427,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,515901.5491,-59541.31484,1068
427,427,1,0,0,Engine_Base,50,51,134560.01,3/20/2023,1287.143451,0,1068
427,427,1,0,0,Engine_Base,29,30,12340.0123,3/20/2023,1362.242345,0,1068
427,427,1,0,0,Engine_Base,43,44,0.01,3/20/2023,1585.715518,0,1068
427,427,1,0,0,Engine_Base,32,33,12340.0123,3/20/2023,1291.849863,0,1068
427,427,1,0,0,Engine_Base,36,37,0.01,3/20/2023,1395.416371,0,1068
427,427,1,0,0,Engine_Base,37,38,0.01,3/20/2023,1382.561818,0,1068
427,427,1,0,0,Engine_Base,44,45,0.01,3/20/2023,1414.968007,0,1068
427,427,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,415364.8342,-38596.24267,1068
427,427,1,0,0,Suzuki Swift,35,36,0.01,3/20/2023,-74.22327667,0,1068
427,427,1,0,0,Suzuki Swift,43,44,0.01,3/20/2023,-207.3209775,0,1068
427,427,1,0,0,Suzuki Swift,37,38,0.01,3/20/2023,-101.049184,0,1068
427,427,1,0,0,Engine_Base,34,35,12340.0123,3/20/2023,1310.536055,0,1068
427,427,1,0,0,Suzuki Swift,51,52,134560.01,3/20/2023,-11.81667711,0,1068
427,427,1,0,0,Suzuki Swift,40,41,0.01,3/20/2023,149.0830898,0,1068
427,427,1,0,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,-145432.8928,6543513.81,1068
427,427,1,0,0,Engine_Base,47,48,0.01,3/20/2023,1553.894566,0,1068
427,427,1,0,0,Engine_Base,55,56,134560.01,3/20/2023,1469.255458,0,1068
427,427,1,0,0,Suzuki Swift,34,35,12340.0123,3/20/2023,-1.72932293,0,1068
427,427,1,0,0,Suzuki Swift,41,42,0.01,3/20/2023,87.83143039,0,1068
427,427,1,0,0,Suzuki Swift,49,50,134560.01,3/20/2023,18.96693624,0,1068
427,427,1,0,0,Engine_Base,46,47,0.01,3/20/2023,1322.203431,0,1068
427,427,1,0,0,Suzuki Swift,29,30,12340.0123,3/20/2023,-3.87555158,0,1068
427,427,1,0,0,Engine_Base,51,52,134560.01,3/20/2023,1320.477594,0,1068
427,427,1,0,0,Suzuki Swift,55,56,134560.01,3/20/2023,-102.6602226,0,1068
427,427,1,0,0,Engine_Base,48,49,0.01,3/20/2023,1421.861239,0,1068
427,427,1,0,0,Engine_Base,39,40,0.01,3/20/2023,1229.723984,0,1068
427,427,1,0,0,Engine_Base,40,41,0.01,3/20/2023,1142.016494,0,1068
427,427,1,0,0,Suzuki Swift,28,29,12340.0123,3/20/2023,104.2472325,0,1068
427,427,1,0,0,Suzuki Swift,50,51,134560.01,3/20/2023,-30.99118158,0,1068
427,427,1,0,0,Suzuki Swift,30,31,12340.0123,3/20/2023,74.05668842,0,1068
427,427,1,0,0,Suzuki Swift,42,43,0.01,3/20/2023,-35.18844751,0,1068
427,427,1,0,0,Suzuki Swift,54,55,134560.01,3/20/2023,-176.7900167,0,1068
427,427,1,0,0,Engine_Base,49,50,134560.01,3/20/2023,1320.91924,0,1068
427,427,1,0,0,Engine_Base,52,53,134560.01,3/20/2023,1237.442791,0,1068
427,427,1,0,0,Suzuki Swift,33,34,12340.0123,3/20/2023,20.33516498,0,1068
427,427,1,0,0,Engine_Base,41,42,0.01,3/20/2023,1301.359219,0,1068
430,430,1,0,2,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,299174.5222,-34777.26132,1068
430,430,1,1,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,-784296.4614,328585.7383,1068
430,430,1,1,0,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,-202171.2963,25549.11189,1068
430,430,1,1,0,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,-411081.6358,105631.398,1068
430,430,1,1,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,-84115.43831,3779.539838,1068
430,430,1,1,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,-737611.4726,317894.5277,1068
430,430,1,0,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,1109199.255,-478040.7995,1068
430,430,1,0,0,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,322503.5582,-40755.97972,1068
430,430,1,0,2,Engine_Base,66,67456.789,45678.01,7/20/2023,-38458.2832,0,1068
430,430,1,0,0,Engine_Base,64,65,0.01,5/22/2023,-39305.17068,0,1068
430,430,1,0,0,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,655757.235,-168503.169,1068
430,430,1,0,0,Suzuki Swift,64,65,0.01,5/22/2023,43.86794763,0,1068
430,430,1,0,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,121158.7425,-5444.04611,1068
430,430,1,0,1,Engine_Base,65,66345.789,45678.01,6/20/2023,-40521.40582,0,1068
430,430,1,0,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,1129690.041,-473290.4024,1068
430,430,1,0,2,Suzuki Swift,66,67456.789,45678.01,7/20/2023,45.17920879,0,1068
430,430,1,0,1,Suzuki Swift,65,66345.789,45678.01,6/20/2023,-333.7531355,0,1068
431,431,1,0,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,-655757.235,168503.169,1068
431,431,1,0,2,Engine_Base,64,65,0.01,5/22/2023,39305.17068,0,1068
431,431,1,0,2,Suzuki Swift,64,65,0.01,5/22/2023,-43.86794763,0,1068
431,431,1,0,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,-200625.272,15689.99141,1068
431,431,1,0,0,Suzuki Swift,37,38,0.01,3/20/2023,-101.049184,0,1068
431,431,1,0,1,Suzuki Swift,63,64,0.01,4/20/2023,155.0348988,0,1068
431,431,1,0,1,Engine_Base,63,64,0.01,4/20/2023,39928.90777,0,1068
431,431,1,0,0,Engine_Base,41,42,0.01,3/20/2023,1301.359219,0,1068
431,431,1,0,0,Engine_Base,48,49,0.01,3/20/2023,1421.861239,0,1068
431,431,1,0,0,Suzuki Swift,29,30,12340.0123,3/20/2023,-3.87555158,0,1068
431,431,1,0,0,Engine_Base,53,543456.1234,134560.01,3/20/2023,1348.67419,0,1068
431,431,1,0,0,Suzuki Swift,42,43,0.01,3/20/2023,-35.18844752,0,1068
431,431,1,0,5,Suzuki Swift,67,68456.89,12345.01,8/21/2023,-162.649608,0,1068
431,431,1,0,0,Suzuki Swift,40,41,0.01,3/20/2023,149.0830898,0,1068
431,431,1,0,0,Engine_Base,35,36,0.01,3/20/2023,1408.802788,0,1068
431,431,1,0,3,Suzuki Swift,65,66345.789,45678.01,6/20/2023,333.7531355,0,1068
431,431,1,0,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,-1129690.041,473290.4024,1068
431,431,1,0,4,Suzuki Swift,66,67456.789,45678.01,7/20/2023,-45.17920881,0,1068
431,431,1,0,3,Engine_Base,65,66345.789,45678.01,6/20/2023,40521.40582,0,1068
431,431,1,1,1,Grand Vitara,7,56432.60486,1289.0001,4/20/2023,381689.58,-29850.19237,1068
431,431,1,1,2,Grand Vitara,7,56432.60486,1289.0001,5/22/2023,1228384.63,-315645.3371,1068
431,431,1,1,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,1055382.118,-228215.009,1068
431,431,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,415364.8342,-38596.24267,1068
431,431,1,1,3,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,2084106.961,-873149.1864,1068
431,431,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,515901.5491,-59541.31484,1068
431,431,1,0,0,Suzuki Swift,47,48,0.01,3/20/2023,-117.1445735,0,1068
431,431,1,1,2,Grand Vitara,6,54670.9942,1289.0001,5/22/2023,604123.5883,-76345.16805,1068
431,431,1,1,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,543693.878,-63201.22629,1068
431,431,1,1,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,223519.5224,-10043.38264,1068
431,431,1,0,3,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,-121158.7425,5444.04611,1068
431,431,1,0,4,Engine_Base,66,67456.789,45678.01,7/20/2023,38458.2832,0,1068
431,431,1,0,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,-1109199.255,478040.7995,1068
431,431,1,0,4,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,-299174.5222,34777.26132,1068
431,431,1,0,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,-689085.2021,175142.4745,1068
431,431,1,1,4,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,2015762.706,-868749.8048,1068
431,431,1,1,5,Grand Vitara,7,56432.60486,1289.0001,8/21/2023,1233867.856,-313607.9758,1068
431,431,1,1,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,1854173.008,-708191.0968,1068
431,431,1,0,0,Engine_Base,30,31,12340.0123,3/20/2023,1057.086933,0,1068
431,431,1,0,1,Grand Vitara,6,54670.9942,1289.0001,4/20/2023,-554734.3587,119955.4652,1068
431,431,1,0,0,Engine_Base,47,48,0.01,3/20/2023,1553.894566,0,1068
431,431,1,0,0,Engine_Base,45,46,0.01,3/20/2023,1291.223107,0,1068
431,431,1,0,0,Suzuki Swift,44,45,0.01,3/20/2023,-84.68001647,0,1068
431,431,1,0,0,Suzuki Swift,30,31,12340.0123,3/20/2023,74.05668842,0,1068
431,431,1,0,0,Engine_Base,52,53,134560.01,3/20/2023,1237.442791,0,1068
431,431,1,0,0,Engine_Base,46,47,0.01,3/20/2023,1322.203431,0,1068
431,431,1,0,0,Suzuki Swift,54,55,134560.01,3/20/2023,-176.7900167,0,1068
431,431,1,0,0,Engine_Base,40,41,0.01,3/20/2023,1142.016494,0,1068
431,431,1,0,0,Suzuki Swift,55,56,134560.01,3/20/2023,-102.6602226,0,1068
431,431,1,0,0,Engine_Base,43,44,0.01,3/20/2023,1585.715518,0,1068
431,431,1,0,0,Engine_Base,38,39,0.01,3/20/2023,1405.337905,0,1068
431,431,1,0,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,-180634.1041,20847.37644,1068
431,431,1,0,0,Engine_Base,44,45,0.01,3/20/2023,1414.968007,0,1068
431,431,1,0,5,Grand Vitara,8,3894560.999,1289.0001,8/21/2023,-1035510.55,395507.5517,1068
431,431,1,0,0,Engine_Base,33,34,12340.0123,3/20/2023,1209.42542,0,1068
431,431,1,0,0,Engine_Base,31,32,12340.0123,3/20/2023,1277.403417,0,1068
431,431,1,0,0,Engine_Base,29,30,12340.0123,3/20/2023,1362.242345,0,1068
431,431,1,0,0,Engine_Base,28,29,12340.0123,3/20/2023,1172.187584,0,1068
431,431,1,0,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,-45432.89,6543513.81,1068
431,431,1,0,0,Suzuki Swift,35,36,0.01,3/20/2023,-74.22327666,0,1068
431,431,1,0,0,Suzuki Swift,50,51,134560.01,3/20/2023,-30.99118156,0,1068
431,431,1,0,5,Engine_Base,67,68456.89,12345.01,8/21/2023,40032.57451,0,1068
431,431,1,0,0,Suzuki Swift,34,35,12340.0123,3/20/2023,-1.72932292,0,1068
431,431,1,0,0,Engine_Base,49,50,134560.01,3/20/2023,1320.91924,0,1068
431,431,1,0,0,Suzuki Swift,41,42,0.01,3/20/2023,87.8314304,0,1068
431,431,1,0,0,Engine_Base,55,56,134560.01,3/20/2023,1469.255458,0,1068
431,431,1,0,0,Engine_Base,50,51,134560.01,3/20/2023,1287.143451,0,1068
431,431,1,0,0,Engine_Base,37,38,0.01,3/20/2023,1382.561818,0,1068
431,431,1,0,0,Engine_Base,42,43,0.01,3/20/2023,1323.847041,0,1068
431,431,1,0,0,Engine_Base,54,55,134560.01,3/20/2023,1554.220253,0,1068
431,431,1,0,0,Engine_Base,51,52,134560.01,3/20/2023,1320.477594,0,1068
431,431,1,0,0,Suzuki Swift,48,49,0.01,3/20/2023,-105.9910383,0,1068
431,431,1,0,0,Engine_Base,39,40,0.01,3/20/2023,1229.723984,0,1068
431,431,1,0,0,Suzuki Swift,49,50,134560.01,3/20/2023,18.96693622,0,1068
