Id,dept_Id,SubDept_Id,status,Description,After_Market_Price,on_road_price,invoice_date,Average,Increment,Target_Id,report_dt
1572,1672,1,Sell,Engine_Base,42,0.01,3/20/2023,1301.359219,0,1068,2024-03-09
1573,1673,1,Buy,Suzuki Swift,34,12340.0123,3/20/2023,20.33516498,0,1068,2024-03-10
1574,1674,1,Buy,Engine_Base,32,12340.0123,3/20/2023,1277.403417,0,1068,2024-03-11
1575,1675,1,Sell,Engine_Base,39,0.01,3/20/2023,1405.337905,0,1068,2024-03-12
1576,1676,1,Buy,Engine_Base,50,134560.01,3/20/2023,1320.91924,0,1068,2024-03-13
1577,1677,1,Buy,Suzuki Swift,55,134560.01,3/20/2023,-176.7900167,0,1068,2024-03-14
1578,1678,1,Buy,Suzuki Swift,48,0.01,3/20/2023,-117.1445735,0,1068,2024-03-15
1579,1679,1,Sell,Engine_Base,49,0.01,3/20/2023,1421.861239,0,1068,2024-03-16
1580,1680,1,Buy,Engine_Base,40,0.01,3/20/2023,1229.723984,0,1068,2024-03-17
1581,1681,1,Sell,Suzuki Swift,31,12340.0123,3/20/2023,74.05668842,0,1068,2024-03-18
1582,1682,1,Buy,Engine_Base,52,134560.01,3/20/2023,1320.477594,0,1068,2024-03-19
1583,1683,1,Buy,Engine_Base,543456.1234,134560.01,3/20/2023,1348.67419,0,1068,2024-03-20
1584,1684,1,Buy,Engine_Base,30,12340.0123,3/20/2023,1362.242345,0,1068,2024-03-21
1585,1685,1,Buy,Engine_Base,55,134560.01,3/20/2023,1554.220253,0,1068,2024-03-22
1586,1686,1,Sell,Suzuki Swift,41,0.01,3/20/2023,149.0830898,0,1068,2024-03-23
1587,1687,1,Sell,Engine_Base,41,0.01,3/20/2023,1142.016494,0,1068,2024-03-24
1588,1688,1,Sell,Engine_Base,33,12340.0123,3/20/2023,1291.849863,0,1068,2024-03-25
1589,1689,1,Buy,Engine_Base,43,0.01,3/20/2023,1323.847041,0,1068,2024-03-26
1590,1690,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,-45432.89,13513.81652,1068,2024-03-27
1591,1691,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,-180634.1041,20847.37644,1068,2024-03-28
1592,1692,1,Buy,Engine_Base,56,134560.01,3/20/2023,1469.255458,0,1068,2024-03-29
1593,1693,1,Buy,Engine_Base,31,12340.0123,3/20/2023,1057.086933,0,1068,2024-03-30
1594,1694,1,Buy,Engine_Base,45,0.01,3/20/2023,1414.968007,0,1068,2024-03-31
1595,1695,1,Buy,Suzuki Swift,35,12340.0123,3/20/2023,-1.72932293,0,1068,2024-04-01
1596,1696,1,Buy,Engine_Base,36,0.01,3/20/2023,1408.802788,0,1068,2024-04-02
1597,1697,1,Buy,Engine_Base,37,0.01,3/20/2023,1395.416371,0,1068,2024-04-03
1598,1698,1,Buy,Suzuki Swift,44,0.01,3/20/2023,-207.3209775,0,1068,2024-04-04
1599,1699,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,428976.0832,-39860.97872,1068,2024-04-05
1600,1700,1,Sell,Grand Vitara,54670.9942,1289.0001,3/20/2023,532807.3242,-61492.6219,1068,2024-04-06
1601,1701,1,Buy,Engine_Base,46,0.01,3/20/2023,1291.223107,0,1068,2024-04-07
1602,1702,1,Buy,Engine_Base,47,0.01,3/20/2023,1322.203431,0,1068,2024-04-08
1603,1703,1,Buy,Engine_Base,53,134560.01,3/20/2023,1237.442791,0,1068,2024-04-09
1604,1704,1,Buy,Engine_Base,48,0.01,3/20/2023,1553.894566,0,1068,2024-04-10
1605,1705,1,Sell,Engine_Base,34,12340.0123,3/20/2023,1209.42542,0,1068,2024-04-11
1606,1706,1,Buy,Suzuki Swift,51,134560.01,3/20/2023,-30.99118158,0,1068,2024-04-12
1607,1707,1,Sell,Suzuki Swift,36,0.01,3/20/2023,-74.22327667,0,1068,2024-04-13
1608,1708,1,Buy,Engine_Base,29,12340.0123,3/20/2023,1172.187584,0,1068,2024-04-14
1609,1709,1,Sell,Suzuki Swift,45,0.01,3/20/2023,-84.68001647,0,1068,2024-04-15
1610,1710,1,Sell,Grand Vitara,56432.60486,1289.0001,5/22/2023,-424552.5271,109092.8912,1068,2024-04-16
1611,1711,1,Buy,Grand Vitara,54670.9942,1289.0001,5/22/2023,-208796.3248,26386.37088,1068,2024-04-17
1612,1712,1,Sell,Grand Vitara,3894560.999,1289.0001,7/20/2023,-205468.8803,23884.51248,1068,2024-04-18
1613,1713,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,-809997.372,339353.2243,1068,2024-04-19
1614,1714,1,Buy,Grand Vitara,56432.60486,1289.0001,7/20/2023,-761782.545,328311.6966,1068,2024-04-20
1615,1715,1,Buy,Engine_Base,67456.789,45678.01,7/20/2023,-38458.2832,0,1068,2024-04-21
1616,1716,1,Sell,Suzuki Swift,67456.789,45678.01,7/20/2023,45.17920879,0,1068,2024-04-22
1617,1717,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,299174.5222,-34777.26132,1068,2024-04-23
1618,1718,1,Sell,Grand Vitara,56432.60486,1289.0001,7/20/2023,1109199.255,-478040.7995,1068,2024-04-24
1619,1719,1,Buy,Grand Vitara,54670.9942,1289.0001,6/20/2023,121158.7425,-5444.04611,1068,2024-04-25
1620,1720,1,Buy,Engine_Base,65,0.01,5/22/2023,-39305.17068,0,1068,2024-04-26
1621,1721,1,Sell,Grand Vitara,54670.9942,1289.0001,5/22/2023,322503.5582,-40755.97972,1068,2024-04-27
1622,1722,1,Buy,Suzuki Swift,65,0.01,5/22/2023,43.86794763,0,1068,2024-04-28
1623,1723,1,Buy,Grand Vitara,56432.60486,1289.0001,5/22/2023,655757.235,-168503.169,1068,2024-04-29
1624,1724,1,Sell,Grand Vitara,56432.60486,1289.0001,6/20/2023,1129690.041,-473290.4024,1068,2024-04-30
1625,1725,1,Buy,Suzuki Swift,66345.789,45678.01,6/20/2023,-333.7531355,0,1068,2024-05-01
1626,1726,1,Buy,Engine_Base,66345.789,45678.01,6/20/2023,-40521.40582,0,1068,2024-05-02
1627,1727,1,Buy,Suzuki Swift,65,0.01,5/22/2023,-43.86794763,0,1068,2024-05-03
1628,1728,1,Sell,Grand Vitara,56432.60486,1289.0001,5/22/2023,-655757.235,168503.169,1068,2024-05-04
1629,1729,1,Buy,Engine_Base,66345.789,45678.01,6/20/2023,40521.40582,0,1068,2024-05-05
1630,1730,1,Sell,Engine_Base,65,0.01,5/22/2023,39305.17068,0,1068,2024-05-06
1631,1731,1,Buy,Suzuki Swift,66345.789,45678.01,6/20/2023,333.7531355,0,1068,2024-05-07
1632,1732,1,Buy,Grand Vitara,54670.9942,1289.0001,4/20/2023,-554734.3587,119955.4652,1068,2024-05-08
1633,1733,1,Buy,Grand Vitara,56432.60486,1289.0001,4/20/2023,-200625.272,15689.99141,1068,2024-05-09
1634,1734,1,Buy,Suzuki Swift,50,134560.01,3/20/2023,18.96693622,0,1068,2024-05-10
1635,1735,1,Sell,Engine_Base,64,0.01,4/20/2023,39928.90777,0,1068,2024-05-11
1636,1736,1,Sell,Suzuki Swift,64,0.01,4/20/2023,155.0348988,0,1068,2024-05-12
1637,1737,1,Sell,Suzuki Swift,52,134560.01,3/20/2023,-11.81667711,0,1068,2024-05-13
1638,1738,1,Buy,Suzuki Swift,56,134560.01,3/20/2023,-102.6602226,0,1068,2024-05-14
1639,1739,1,Sell,Engine_Base,543456.1234,134560.01,3/20/2023,1348.67419,0,1068,2024-05-15
1640,1740,1,Buy,Suzuki Swift,42,0.01,3/20/2023,87.8314304,0,1068,2024-05-16
1641,1741,1,Buy,Suzuki Swift,36,0.01,3/20/2023,-74.22327666,0,1068,2024-05-17
1642,1742,1,Buy,Grand Vitara,56432.60486,1289.0001,6/20/2023,-1129690.041,473290.4024,1068,2024-05-18
1643,1743,1,Buy,Suzuki Swift,35,12340.0123,3/20/2023,-1.72932292,0,1068,2024-05-19
1644,1744,1,Buy,Grand Vitara,54670.9942,1289.0001,6/20/2023,-121158.7425,5444.04611,1068,2024-05-20
1645,1745,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,561510.3906,-65272.11517,1068,2024-05-21
1646,1746,1,Buy,Engine_Base,67456.789,45678.01,7/20/2023,38458.2832,0,1068,2024-05-22
1647,1747,1,Buy,Grand Vitara,56432.60486,1289.0001,7/20/2023,-1109199.255,478040.7995,1068,2024-05-23
1648,1748,1,Sell,Suzuki Swift,30,12340.0123,3/20/2023,-3.87555158,0,1068,2024-05-24
1649,1749,1,Sell,Grand Vitara,56432.60486,1289.0001,6/20/2023,2152401.859,-901761.651,1068,2024-05-25
1650,1750,1,Buy,Grand Vitara,54670.9942,1289.0001,6/20/2023,230844.1191,-10372.51204,1068,2024-05-26
1651,1751,1,Buy,Grand Vitara,56432.60486,1289.0001,7/20/2023,2081818.004,-897218.287,1068,2024-05-27
1652,1752,1,Buy,Grand Vitara,56432.60486,1289.0001,5/22/2023,1268638.035,-325988.9781,1068,2024-05-28
1653,1753,1,Buy,Grand Vitara,3894560.999,1289.0001,8/21/2023,1914933.112,-731398.1652,1068,2024-05-29
1654,1754,1,Sell,Grand Vitara,56432.60486,1289.0001,8/21/2023,1274300.944,-323884.9342,1068,2024-05-30
1655,1755,1,Buy,Grand Vitara,54670.9942,1289.0001,5/22/2023,623920.3452,-78847.07302,1068,2024-05-31
1656,1756,1,Sell,Grand Vitara,54670.9942,1289.0001,4/20/2023,1089966.338,-235693.7155,1068,2024-06-01
1657,1757,1,Buy,Grand Vitara,56432.60486,1289.0001,4/20/2023,394197.3118,-30828.4536,1068,2024-06-02
1658,1758,1,Sell,Suzuki Swift,67456.789,45678.01,7/20/2023,-45.17920881,0,1068,2024-06-03
1659,1759,1,Sell,Grand Vitara,56432.60486,1289.0001,8/21/2023,-689085.2021,175142.4745,1068,2024-06-04
1660,1760,1,Buy,Grand Vitara,3894560.999,1289.0001,7/20/2023,-299174.5222,34777.26132,1068,2024-06-05
1661,1761,1,Sell,Suzuki Swift,68456.89,12345.01,8/21/2023,-162.649608,0,1068,2024-06-06
1662,1762,1,Buy,Grand Vitara,3894560.999,1289.0001,8/21/2023,-1035510.55,395507.5517,1068,2024-06-07
1663,1763,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,532807.3242,-61492.6219,1068,2024-06-08
1664,1764,1,Buy,Engine_Base,68456.89,12345.01,8/21/2023,40032.57451,0,1068,2024-06-09
1665,1765,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,45523.252,-39861.16499,1068,2024-06-10
1666,1766,1,Buy,Suzuki Swift,34,12340.0123,3/20/2023,20.33516499,0,1068,2024-06-11
1667,1767,1,Sell,Suzuki Swift,44,0.01,3/20/2023,-207.3209775,0,1068,2024-06-12
1668,1768,1,Buy,Suzuki Swift,29,12340.0123,3/20/2023,104.2472325,0,1068,2024-06-13
1669,1769,1,Buy,Engine_Base,51,134560.01,3/20/2023,1287.143451,0,1068,2024-06-14
1670,1770,1,Sell,Engine_Base,32,12340.0123,3/20/2023,1277.403417,0,1068,2024-06-15
1671,1771,1,Buy,Engine_Base,33,12340.0123,3/20/2023,1291.849863,0,1068,2024-06-16
1672,1772,1,Buy,Engine_Base,47,0.01,3/20/2023,1322.203431,0,1068,2024-06-17
1673,1773,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,-145432.8928,6543513.81,1068,2024-06-18
1674,1774,1,Buy,Engine_Base,55,134560.01,3/20/2023,1554.220253,0,1068,2024-06-19
1675,1775,1,Buy,Engine_Base,45,0.01,3/20/2023,1414.968007,0,1068,2024-06-20
1676,1776,1,Buy,Engine_Base,50,134560.01,3/20/2023,1320.91924,0,1068,2024-06-21
1677,1777,1,Sell,Engine_Base,49,0.01,3/20/2023,1421.861239,0,1068,2024-06-22
1678,1778,1,Buy,Engine_Base,44,0.01,3/20/2023,1585.715518,0,1068,2024-06-23
1679,1779,1,Sell,Suzuki Swift,43,0.01,3/20/2023,-35.18844752,0,1068,2024-06-24
1680,1780,1,Buy,Engine_Base,52,134560.01,3/20/2023,1320.477594,0,1068,2024-06-25
1681,1781,1,Buy,Engine_Base,36,0.01,3/20/2023,1408.802788,0,1068,2024-06-26
1682,1782,1,Buy,Engine_Base,42,0.01,3/20/2023,1301.359219,0,1068,2024-06-27
1683,1783,1,Buy,Engine_Base,31,12340.0123,3/20/2023,1057.086933,0,1068,2024-06-28
1684,1784,1,Sell,Engine_Base,43,0.01,3/20/2023,1323.847041,0,1068,2024-06-29
1685,1785,1,Sell,Engine_Base,30,12340.0123,3/20/2023,1362.242345,0,1068,2024-06-30
1686,1786,1,Sell,Engine_Base,39,0.01,3/20/2023,1405.337905,0,1068,2024-07-01
1687,1787,1,Buy,Engine_Base,41,0.01,3/20/2023,1142.016494,0,1068,2024-07-02
1688,1788,1,Sell,Engine_Base,48,0.01,3/20/2023,1553.894566,0,1068,2024-07-03
1689,1789,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,-180634.1041,20847.37644,1068,2024-07-04
1690,1790,1,Buy,Engine_Base,40,0.01,3/20/2023,1229.723984,0,1068,2024-07-05
1691,1791,1,Buy,Engine_Base,46,0.01,3/20/2023,1291.223107,0,1068,2024-07-06
1692,1792,1,Buy,Engine_Base,35,12340.0123,3/20/2023,1310.536055,0,1068,2024-07-07
1693,1793,1,Buy,Engine_Base,29,12340.0123,3/20/2023,1172.187584,0,1068,2024-07-08
1694,1794,1,Buy,Suzuki Swift,41,0.01,3/20/2023,149.0830898,0,1068,2024-07-09
1695,1795,1,Buy,Suzuki Swift,55,134560.01,3/20/2023,-176.7900167,0,1068,2024-07-10
1696,1796,1,Buy,Engine_Base,56,134560.01,3/20/2023,1469.255458,0,1068,2024-07-11
1697,1797,1,Sell,Suzuki Swift,51,134560.01,3/20/2023,-30.99118156,0,1068,2024-07-12
1698,1798,1,Sell,Suzuki Swift,49,0.01,3/20/2023,-105.9910383,0,1068,2024-07-13
1699,1799,1,Buy,Suzuki Swift,38,0.01,3/20/2023,-101.049184,0,1068,2024-07-14
1700,1800,1,Buy,Suzuki Swift,48,0.01,3/20/2023,-117.1445735,0,1068,2024-07-15
1701,1801,1,Buy,Engine_Base,53,134560.01,3/20/2023,1237.442791,0,1068,2024-07-16
1702,1802,1,Buy,Engine_Base,34,12340.0123,3/20/2023,1209.42542,0,1068,2024-07-17
1703,1803,1,Sell,Suzuki Swift,31,12340.0123,3/20/2023,74.05668842,0,1068,2024-07-18
1704,1804,1,Buy,Suzuki Swift,45,0.01,3/20/2023,-84.68001647,0,1068,2024-07-19
1705,1805,1,Sell,Suzuki Swift,37,0.01,3/20/2023,-86.64654817,0,1068,2024-07-20
1706,1806,1,Buy,Engine_Base,37,0.01,3/20/2023,1395.416371,0,1068,2024-07-21
1707,1807,1,Sell,Engine_Base,38,0.01,3/20/2023,1382.561818,0,1068,2024-07-22
1708,1808,1,Sell,Engine_Base,853456.765,12678.01,1/20/2025,-41396.34739,0,1068,2024-07-23
1709,1809,1,Buy,Grand Vitara,789.6797,1289.0001,2/20/2024,-1726182.449,1560321.916,1068,2024-07-24
1710,1810,1,Sell,Grand Vitara,6789900.995,1289.0001,2/20/2024,-459333.0845,110483.1696,1068,2024-07-25
1711,1811,1,Buy,Grand Vitara,789.6797,1289.0001,3/20/2024,-1393138.155,1145511.633,1068,2024-07-26
1712,1812,1,Buy,Grand Vitara,6789900.995,1289.0001,3/20/2024,-682372.38,274823.606,1068,2024-07-27
1713,1813,1,Buy,Grand Vitara,6543210.998,1289.0001,1/20/2025,403170.4587,-47165.34168,1068,2024-07-28
1714,1814,1,Sell,Suzuki Swift,8400.123,1450.01,12/20/2024,-474.6632433,0,1068,2024-07-29
1715,1815,1,Buy,Grand Vitara,6789900.995,1289.0001,1/20/2025,6747912.165,-13212504.42,1068,2024-07-30
1716,1816,1,Sell,Grand Vitara,6789900.995,1289.0001,11/20/2024,5968975.619,-10584227.37,1068,2024-07-31
1717,1817,1,Buy,Grand Vitara,6789900.995,1289.0001,4/22/2024,-1036281.015,608649.0117,1068,2024-08-01
1718,1818,1,Buy,Engine_Base,8400.123,1450.01,12/20/2024,-38478.98057,0,1068,2024-08-02
1719,1819,1,Sell,Grand Vitara,789.6797,1289.0001,12/20/2024,156638.5946,-7498.450577,1068,2024-08-03
1720,1820,1,Buy,Grand Vitara,6789900.995,1289.0001,12/20/2024,6351216.871,-12327826.4,1068,2024-08-04
1721,1821,1,Buy,Grand Vitara,789.6797,1289.0001,11/20/2024,445513.4193,-58963.14979,1068,2024-08-05
1722,1822,1,Sell,Suzuki Swift,83345.1234,1450.01,11/20/2024,-137.414141,0,1068,2024-08-06
1723,1823,1,Buy,Engine_Base,83345.1234,1450.01,11/20/2024,-40419.26229,0,1068,2024-08-07
1724,1824,1,Buy,Grand Vitara,789.6797,1289.0001,4/22/2024,-1286798.063,938496.4593,1068,2024-08-08
1725,1825,1,Buy,Grand Vitara,789.6797,1289.0001,8/20/2024,-725909.271,284131.6629,1068,2024-08-09
1726,1826,1,Sell,Grand Vitara,789.6797,1289.0001,5/20/2024,-1172311.79,762566.2722,1068,2024-08-10
1727,1827,1,Buy,Grand Vitara,6789900.995,1289.0001,12/20/2024,-3403080.21,6605439.959,1068,2024-08-11
1728,1828,1,Sell,Grand Vitara,6543210.998,1289.0001,1/20/2025,-206285.9695,24132.66338,1068,2024-08-12
1729,1829,1,Buy,Grand Vitara,789.6797,1289.0001,12/20/2024,-83929.38114,4017.772153,1068,2024-08-13
1730,1830,1,Buy,Grand Vitara,6789900.995,1289.0001,11/20/2024,-3369580.134,5974961.91,1068,2024-08-14
1731,1831,1,Buy,Suzuki Swift,82123,1450.01,10/21/2024,-345.5822387,0,1068,2024-08-15
1732,1832,1,Buy,Grand Vitara,789.6797,1289.0001,11/20/2024,-251499.2962,33285.60852,1068,2024-08-16
1733,1833,1,Sell,Grand Vitara,789.6797,1289.0001,10/21/2024,-382639.7761,82966.63873,1068,2024-08-17
1734,1834,1,Sell,Grand Vitara,6789900.995,1289.0001,1/20/2025,-3452632.932,6760302.605,1068,2024-08-18
1735,1835,1,Sell,Grand Vitara,6789900.995,1289.0001,10/21/2024,-2833080.375,4548213.91,1068,2024-08-19
1736,1836,1,Buy,Grand Vitara,6789900.995,1289.0001,5/20/2024,-1340788.889,997498.2124,1068,2024-08-20
1737,1837,1,Sell,Grand Vitara,789.6797,1289.0001,7/22/2024,-803579.3464,380154.7922,1068,2024-08-21
1738,1838,1,Buy,Grand Vitara,789.6797,1289.0001,6/20/2024,-1056765.05,595156.0568,1068,2024-08-22
1739,1839,1,Buy,Grand Vitara,6789900.995,1289.0001,6/20/2024,-1721352.85,1579115.307,1068,2024-08-23
1740,1840,1,Buy,Grand Vitara,6789900.995,1289.0001,7/22/2024,-1862315.101,2041781.74,1068,2024-08-24
1741,1841,1,Buy,Grand Vitara,6789900.995,1289.0001,9/20/2024,-2628322.372,3763731.942,1068,2024-08-25
1742,1842,1,Buy,Grand Vitara,6789900.995,1289.0001,8/20/2024,-2334144.135,2937719.179,1068,2024-08-26
1743,1843,1,Buy,Grand Vitara,789.6797,1289.0001,9/20/2024,-558193.5477,169758.3124,1068,2024-08-27
1744,1844,1,Buy,Grand Vitara,789.6797,1289.0001,10/21/2024,701487.8708,-152101.554,1068,2024-08-28
1745,1845,1,Buy,Grand Vitara,789.6797,1289.0001,3/20/2024,2342228.795,-1925904.024,1068,2024-08-29
1746,1846,1,Sell,Engine_Base,82123,1450.01,10/21/2024,-39108.6055,0,1068,2024-08-30
1747,1847,1,Sell,Suzuki Swift,75456.6543,3456.01,3/20/2024,435.9586409,0,1068,2024-08-31
1748,1848,1,Buy,Grand Vitara,789.6797,1289.0001,4/22/2024,2280672.931,-1663356.181,1068,2024-09-01
1749,1849,1,Buy,Suzuki Swift,764567.1234,3456.01,4/22/2024,-35.26713408,0,1068,2024-09-02
1750,1850,1,Buy,Engine_Base,764567.1234,3456.01,4/22/2024,-41110.69002,0,1068,2024-09-03
1751,1851,1,Buy,Engine_Base,809876.456,1450.01,8/20/2024,-40427.31236,0,1068,2024-09-04
1752,1852,1,Sell,Engine_Base,75456.6543,3456.01,3/20/2024,-38416.63712,0,1068,2024-09-05
1753,1853,1,Buy,Engine_Base,74567.34567,3456.01,2/20/2024,-40985.15477,0,1068,2024-09-06
1754,1854,1,Sell,Grand Vitara,6789900.995,1289.0001,3/20/2024,1147246.044,-462050.2703,1068,2024-09-07
1755,1855,1,Buy,Engine_Base,77345.665,3456.01,5/20/2024,-39175.04938,0,1068,2024-01-01
1756,1856,1,Sell,Suzuki Swift,74567.34567,3456.01,2/20/2024,118.6855612,0,1068,2024-01-02
1757,1857,1,Sell,Grand Vitara,789.6797,1289.0001,2/20/2024,2733545.779,-2470892.575,1068,2024-01-03
1758,1858,1,Buy,Grand Vitara,6789900.995,1289.0001,2/20/2024,727390.0945,-174958.9108,1068,2024-01-04
1759,1859,1,Sell,Suzuki Swift,79234.678,1450.01,7/22/2024,-510.5555746,0,1068,2024-01-05
1760,1860,1,Buy,Grand Vitara,6789900.995,1289.0001,10/21/2024,5193844.56,-8338173.665,1068,2024-01-06
1761,1861,1,Buy,Grand Vitara,6789900.995,1289.0001,4/22/2024,1836665.851,-1078746.84,1068,2024-01-07
1762,1862,1,Buy,Grand Vitara,6789900.995,1289.0001,8/20/2024,4045416.672,-5091501.4,1068,2024-01-08
1763,1863,1,Sell,Suzuki Swift,77345.665,3456.01,5/20/2024,-46.78175398,0,1068,2024-01-09
1764,1864,1,Buy,Grand Vitara,789.6797,1289.0001,5/20/2024,1964504.612,-1277872.268,1068,2024-01-10
1765,1865,1,Sell,Grand Vitara,789.6797,1289.0001,8/20/2024,1258108.025,-492442.1199,1068,2024-01-11
1766,1866,1,Buy,Grand Vitara,6789900.995,1289.0001,9/20/2024,4721646.203,-6761351.228,1068,2024-01-12
1767,1867,1,Buy,Grand Vitara,6789900.995,1289.0001,5/20/2024,2246830.56,-1671560.202,1068,2024-01-13
1768,1868,1,Sell,Grand Vitara,789.6797,1289.0001,9/20/2024,1002766.051,-304962.1359,1068,2024-01-14
1769,1869,1,Buy,Suzuki Swift,815678.435,1450.01,9/20/2024,-234.8171627,0,1068,2024-01-15
1770,1870,1,Buy,Engine_Base,815678.435,1450.01,9/20/2024,-40472.1143,0,1068,2024-01-16
1771,1871,1,Sell,Suzuki Swift,809876.456,1450.01,8/20/2024,249.0950381,0,1068,2024-01-17
1772,1872,1,Buy,Grand Vitara,6789900.995,1289.0001,7/22/2024,3421448.556,-3751164.954,1068,2024-01-18
1773,1873,1,Buy,Engine_Base,79234.678,1450.01,7/22/2024,-38992.14261,0,1068,2024-01-19
1774,1874,1,Buy,Grand Vitara,789.6797,1289.0001,7/22/2024,1476337.379,-698421.0573,1068,2024-01-20
1775,1875,1,Sell,Engine_Base,78234.543,1450.01,6/20/2024,-41371.0323,0,1068,2024-01-21
1776,1876,1,Buy,Grand Vitara,6789900.995,1289.0001,6/20/2024,2925881.75,-2684112.359,1068,2024-01-22
1777,1877,1,Sell,Grand Vitara,789.6797,1289.0001,6/20/2024,1796243.911,-1011620.741,1068,2024-01-23
1778,1878,1,Buy,Suzuki Swift,78234.543,1450.01,6/20/2024,480.9270406,0,1068,2024-01-24
1779,1879,1,Buy,Seltos,41,0.01,3/20/2023,14173.61738,0,1071,2024-01-25
1780,1880,1,Buy,Seltos,42,0.01,3/20/2023,15265.15872,0,1071,2024-01-26
1781,1881,1,Buy,Seltos,57,134560.01,3/20/2023,16324.4288,0,1071,2024-01-27
1782,1882,1,Sell,Seltos,32,12340.0123,3/20/2023,10564.96564,0,1071,2024-01-28
1783,1883,1,Sell,Seltos,44,0.01,3/20/2023,15149.45424,0,1071,2024-01-29
1784,1884,1,Sell,Seltos,45,0.01,3/20/2023,-15028.48245,0,1071,2024-01-30
1785,1885,1,Buy,Seltos,48,0.01,3/20/2023,14216.78978,0,1071,2024-01-31
1786,1886,1,Sell,Grand Vitara,2953456.992,10.01,3/20/2023,-1628654.025,151336.1931,1071,2024-02-01
1787,1887,1,Buy,Seltos,37,0.01,3/20/2023,-14757.08754,0,1071,2024-02-02
1788,1888,1,Buy,Seltos,34,12340.0123,3/20/2023,11583.92296,0,1071,2024-02-03
1789,1889,1,Buy,Seltos,39,0.01,3/20/2023,-10856.14819,0,1071,2024-02-04
1790,1890,1,Buy,Seltos,46,0.01,3/20/2023,14444.1487,0,1071,2024-02-05
1791,1891,1,Buy,Seltos,56,134560.01,3/20/2023,16724.26043,0,1071,2024-02-06
1792,1892,1,Buy,Seltos,36,0.01,3/20/2023,10374.53885,0,1071,2024-02-07
1793,1893,1,Buy,Seltos,52,134560.01,3/20/2023,18982.29055,0,1071,2024-02-08
1794,1894,1,Buy,Seltos,55,134560.01,3/20/2023,16274.57245,0,1071,2024-02-09
1795,1895,1,Sell,Seltos,33,12340.0123,3/20/2023,11148.62064,0,1071,2024-02-10
1796,1896,1,Sell,Seltos,50,134560.01,3/20/2023,18262.22622,0,1071,2024-02-11
1797,1897,1,Buy,Seltos,49,0.01,3/20/2023,16408.08157,0,1071,2024-02-12
1798,1898,1,Buy,Seltos,47,0.01,3/20/2023,13885.42444,0,1071,2024-02-13
1799,1899,1,Buy,Seltos,35,12340.0123,3/20/2023,10334.75773,0,1071,2024-02-14
1800,1900,1,Buy,Seltos,543456.1234,134560.01,3/20/2023,15587.65282,0,1071,2024-02-15
1801,1901,1,Sell,Seltos,40,0.01,3/20/2023,10324.62913,0,1071,2024-02-16
1802,1902,1,Buy,Seltos,39,0.01,3/20/2023,10856.14819,0,1071,2024-02-17
1803,1903,1,Sell,Seltos,45,0.01,3/20/2023,15028.48245,0,1071,2024-02-18
1804,1904,1,Buy,Seltos,53,134560.01,3/20/2023,17376.39203,0,1071,2024-02-19
1805,1905,1,Sell,Seltos,51,134560.01,3/20/2023,16504.42675,0,1071,2024-02-20
1806,1906,1,Sell,Seltos,38,0.01,3/20/2023,13275.74069,0,1071,2024-02-21
1807,1907,1,Buy,Seltos,43,0.01,3/20/2023,12932.27435,0,1071,2024-02-22
1808,1908,1,Sell,Seltos,30,12340.0123,3/20/2023,9018.646127,0,1071,2024-02-23
1809,1909,1,Buy,Seltos,37,0.01,3/20/2023,14757.08754,0,1071,2024-02-24
1810,1910,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,-2022860.544,233462.4529,1071,2024-02-25
1811,1911,1,Buy,Seltos,48,0.01,3/20/2023,-14216.78978,0,1071,2024-02-26
1812,1912,1,Sell,Seltos,38,0.01,3/20/2023,-13275.74069,0,1071,2024-02-27
1813,1913,1,Buy,Seltos,41,0.01,3/20/2023,-14173.61738,0,1071,2024-02-28
1814,1914,1,Sell,Seltos,42,0.01,3/20/2023,-15265.15872,0,1071,2024-02-29
1815,1915,1,Buy,Seltos,55,134560.01,3/20/2023,-16274.57245,0,1071,2024-03-01
1816,1916,1,Buy,Seltos,52,134560.01,3/20/2023,-18982.29055,0,1071,2024-03-02
1817,1917,1,Sell,Seltos,53,134560.01,3/20/2023,-17376.39203,0,1071,2024-03-03
1818,1918,1,Buy,Seltos,44,0.01,3/20/2023,-15149.45424,0,1071,2024-03-04
1819,1919,1,Buy,Seltos,49,0.01,3/20/2023,-16408.08157,0,1071,2024-03-05
1820,1920,1,Sell,Seltos,35,12340.0123,3/20/2023,-10334.75773,0,1071,2024-03-06
1821,1921,1,Buy,Seltos,51,134560.01,3/20/2023,-16504.42675,0,1071,2024-03-07
1822,1922,1,Buy,Grand Vitara,54670.9942,1289.0001,3/20/2023,2022860.544,-233462.4529,1071,2024-03-08
1823,1923,1,Buy,Seltos,50,134560.01,3/20/2023,-18262.22622,0,1071,2024-03-09
